ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11937748,JC566721,2019-12-31 15:00:00,020XX N MILWAUKEE AVE,1120,DECEPTIVE PRACTICE,FORGERY,FACTORY/MANUFACTURING BUILDING,False,False,1431,14.0,1.0,22.0,10,1159120.0,1913694.0,2019,01/07/2020 03:52:21 PM,41.918905171999995,-87.69080265299999,"(41.918905172, -87.690802653)"
11937918,JC566934,2019-12-31 20:37:00,131XX S CORLISS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,533,5.0,9.0,54.0,08B,1184011.0,1818247.0,2019,01/07/2020 03:52:21 PM,41.656442278,-87.60233312,"(41.656442278, -87.60233312)"
11937583,JC566560,2019-12-31 09:00:00,029XX S PARNELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,914,9.0,11.0,60.0,06,1173106.0,1885364.0,2019,01/07/2020 03:52:21 PM,41.840866781,-87.64025749,"(41.840866781, -87.64025749)"
11937941,JC566976,2019-12-31 21:48:00,072XX S SEELEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,735,7.0,17.0,67.0,15,1163948.0,1856565.0,2019,01/07/2020 03:52:21 PM,41.762036697,-87.674673731,"(41.762036697, -87.674673731)"
11939837,JD100918,2019-12-31 21:30:00,059XX S MARSHFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,714,7.0,15.0,67.0,07,1166356.0,1865418.0,2019,01/07/2020 03:52:21 PM,41.786279544,-87.66559616200001,"(41.786279544, -87.665596162)"
11937967,JC567053,2019-12-31 23:46:00,034XX W JACKSON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,False,False,1133,11.0,28.0,27.0,15,1153587.0,1898480.0,2019,01/07/2020 03:52:21 PM,41.877268465,-87.71153669200001,"(41.877268465, -87.711536692)"
11939304,JD101435,2019-12-31 21:00:00,007XX N LOREL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1524,15.0,37.0,25.0,14,1140538.0,1904481.0,2019,01/07/2020 03:52:21 PM,41.893985382,-87.759302131,"(41.893985382, -87.759302131)"
11938851,JC566931,2019-12-31 13:10:00,073XX N PAULINA ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,2423,24.0,49.0,1.0,06,1163854.0,1948473.0,2019,01/07/2020 03:52:21 PM,42.014241553000005,-87.672423781,"(42.014241553, -87.672423781)"
11937255,JC566127,2019-12-31 05:38:00,024XX W FLOURNOY ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,1135,11.0,28.0,28.0,18,1160331.0,1896964.0,2019,01/07/2020 03:52:21 PM,41.872971679,-87.686816496,"(41.872971679, -87.686816496)"
11937631,JC566325,2019-12-31 09:15:00,004XX E GARFIELD BLVD,2027,NARCOTICS,POSS: CRACK,STREET,True,False,233,2.0,20.0,40.0,18,1179995.0,1868524.0,2019,01/07/2020 03:52:21 PM,41.794501149,-87.615493925,"(41.794501149, -87.615493925)"
11937882,JC566603,2019-12-31 14:55:00,054XX N HARLEM AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1613,16.0,41.0,10.0,06,1127365.0,1935728.0,2019,01/07/2020 03:52:21 PM,41.979962633,-87.80697865799999,"(41.979962633, -87.806978658)"
11937576,JC566601,2019-12-31 14:00:00,009XX W NORTH AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1813,18.0,2.0,7.0,06,1169689.0,1910843.0,2019,01/07/2020 03:52:21 PM,41.910858013,-87.65205440700001,"(41.910858013, -87.652054407)"
11937234,JC566098,2019-12-31 03:33:00,0000X E CERMAK RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,131,1.0,3.0,33.0,15,1177368.0,1889770.0,2019,01/07/2020 03:52:21 PM,41.852861719,-87.624484216,"(41.852861719, -87.624484216)"
11937308,JC566205,2019-12-31 06:30:00,064XX N NORTHWEST HWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1612,16.0,41.0,9.0,08B,1126842.0,1942356.0,2019,01/07/2020 03:52:21 PM,41.99815932,-87.808752786,"(41.99815932, -87.808752786)"
11938817,JD100954,2019-12-31 18:30:00,016XX N MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1421,14.0,1.0,24.0,14,1157171.0,1910841.0,2019,01/07/2020 03:52:21 PM,41.911116159,-87.69804114700001,"(41.911116159, -87.698041147)"
11937690,JC566694,2019-12-31 16:00:00,006XX S KEELER AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1132,11.0,24.0,26.0,08B,1148488.0,1896894.0,2019,01/07/2020 03:52:21 PM,41.87301614,-87.730299852,"(41.87301614, -87.730299852)"
11937668,JC566743,2019-12-31 16:33:00,002XX E GRAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1834,18.0,42.0,8.0,06,1178222.0,1903964.0,2019,01/07/2020 03:52:21 PM,41.891791478,-87.620917415,"(41.891791478, -87.620917415)"
11937205,JC566091,2019-12-31 03:30:00,008XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1511,15.0,29.0,25.0,08B,1137538.0,1905204.0,2019,01/07/2020 03:52:21 PM,41.896023933,-87.770302907,"(41.896023933, -87.770302907)"
11939207,JD100105,2019-12-31 23:00:00,006XX E GRAND AVE,0820,THEFT,$500 AND UNDER,LAKEFRONT/WATERFRONT/RIVERBANK,False,False,1834,18.0,42.0,8.0,06,1180796.0,1904058.0,2019,01/07/2020 03:52:21 PM,41.891990384,-87.61146150200001,"(41.891990384, -87.611461502)"
11937898,JC566861,2019-12-31 18:45:00,001XX W 87TH ST,0810,THEFT,OVER $500,STREET,False,False,622,6.0,21.0,44.0,06,1176589.0,1847260.0,2019,01/07/2020 03:52:21 PM,41.736227704,-87.62862238,"(41.736227704, -87.62862238)"
11938361,JD100409,2019-12-31 15:00:00,005XX W ENGLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,711,7.0,20.0,68.0,07,1173759.0,1863474.0,2019,01/07/2020 03:52:21 PM,41.78078402,-87.638510696,"(41.78078402, -87.638510696)"
11937949,JC566932,2019-12-31 20:35:00,064XX S WESTERN AVE,031B,ROBBERY,ARMED: OTHER FIREARM,COMMERCIAL / BUSINESS OFFICE,False,False,825,8.0,16.0,66.0,03,1161478.0,1861938.0,2019,01/07/2020 03:52:21 PM,41.776832515,-87.683577859,"(41.776832515, -87.683577859)"
11937740,JC566845,2019-12-31 18:30:00,127XX S LOWE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),False,False,523,5.0,9.0,53.0,15,1174303.0,1820304.0,2019,01/07/2020 03:52:21 PM,41.662307467,-87.637795001,"(41.662307467, -87.637795001)"
11937983,JC567043,2019-12-31 23:30:00,049XX N CHRISTIANA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,1713,17.0,33.0,14.0,04A,1153158.0,1932519.0,2019,01/07/2020 03:52:21 PM,41.970682839,-87.71220656700001,"(41.970682839, -87.712206567)"
11937475,JC566389,2019-12-31 09:00:00,009XX W GORDON TER,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,NURSING HOME/RETIREMENT HOME,False,False,1915,19.0,46.0,3.0,08B,1169173.0,1927808.0,2019,01/07/2020 03:52:21 PM,41.957421993000004,-87.653455761,"(41.957421993, -87.653455761)"
11937850,JC566840,2019-12-31 18:48:00,037XX W MC LEAN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,SIDEWALK,False,False,2525,25.0,26.0,22.0,11,1151146.0,1913363.0,2019,01/07/2020 03:52:21 PM,41.918157083000004,-87.720108825,"(41.918157083, -87.720108825)"
11937144,JC566034,2019-12-31 00:20:00,015XX W HOLLYWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2013,20.0,48.0,77.0,08B,1165015.0,1937987.0,2019,01/07/2020 03:52:21 PM,41.985443049000004,-87.668451405,"(41.985443049, -87.668451405)"
11937932,JC566993,2019-12-31 21:58:00,058XX S PAULINA ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,715,7.0,15.0,67.0,18,1166004.0,1866162.0,2019,01/07/2020 03:52:21 PM,41.788328666999995,-87.666865628,"(41.788328667, -87.666865628)"
11937523,JC566501,2019-12-31 12:57:00,078XX S WESTERN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),True,False,835,8.0,18.0,70.0,18,1161740.0,1852591.0,2019,01/07/2020 03:52:21 PM,41.751177563,-87.682876487,"(41.751177563, -87.682876487)"
11937558,JC566507,2019-12-31 11:30:00,009XX W 77TH ST,0460,BATTERY,SIMPLE,RESIDENCE,False,True,621,6.0,17.0,71.0,08B,1171475.0,1853781.0,2019,01/07/2020 03:52:21 PM,41.75423558,-87.64716774799999,"(41.75423558, -87.647167748)"
11938039,JC567055,2019-12-31 23:14:00,046XX S DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,924,9.0,12.0,61.0,15,1163735.0,1873901.0,2019,01/07/2020 03:52:21 PM,41.809613401,-87.674967882,"(41.809613401, -87.674967882)"
11937892,JC566901,2019-12-31 14:43:00,068XX S RIDGELAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,332,3.0,5.0,43.0,06,1189048.0,1859899.0,2019,01/07/2020 03:52:21 PM,41.770621253,-87.58257344100001,"(41.770621253, -87.582573441)"
11938244,JC567030,2019-12-31 23:15:00,070XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3.0,5.0,43.0,08B,1191096.0,1858692.0,2019,01/07/2020 03:52:21 PM,41.767259848,-87.575105403,"(41.767259848, -87.575105403)"
11937416,JC566340,2019-12-31 09:30:00,047XX S SPRINGFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,821,8.0,14.0,57.0,05,1151167.0,1872854.0,2019,01/07/2020 03:52:21 PM,41.806995236,-87.721093042,"(41.806995236, -87.721093042)"
11937698,JC566717,2019-12-31 16:00:00,052XX S LARAMIE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,814,8.0,14.0,56.0,08B,1142578.0,1869544.0,2019,01/07/2020 03:52:21 PM,41.79807564,-87.752677325,"(41.79807564, -87.752677325)"
11939358,JD101537,2019-12-31 16:00:00,066XX S FAIRFIELD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,831,8.0,17.0,66.0,08B,1159190.0,1860440.0,2019,01/07/2020 03:52:21 PM,41.77276892,-87.692006596,"(41.77276892, -87.692006596)"
11938782,JC566925,2019-12-31 20:20:00,028XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1031,10.0,22.0,30.0,08B,1149511.0,1884761.0,2019,01/07/2020 03:52:21 PM,41.839701911,-87.72685854299999,"(41.839701911, -87.726858543)"
11937454,JC566401,2019-12-31 11:49:00,026XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,False,False,1935,19.0,43.0,7.0,26,1171818.0,1918166.0,2019,01/07/2020 03:52:21 PM,41.930906002,-87.644017035,"(41.930906002, -87.644017035)"
11937910,JC566859,2019-12-31 18:09:00,061XX S EBERHART AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,313,3.0,20.0,42.0,03,1180634.0,1864511.0,2019,01/07/2020 03:52:21 PM,41.783474440999996,-87.613273996,"(41.783474441, -87.613273996)"
11938893,JC566619,2019-12-31 15:03:00,010XX N MONITOR AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1511,15.0,29.0,25.0,08A,1137172.0,1906304.0,2019,01/07/2020 03:52:21 PM,41.899049054,-87.77162072,"(41.899049054, -87.77162072)"
11938634,JD100766,2019-12-31 22:00:00,078XX S SAGINAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,421,4.0,7.0,43.0,07,1195279.0,1853596.0,2019,01/07/2020 03:52:21 PM,41.753173841999995,-87.559941195,"(41.753173842, -87.559941195)"
11937997,JC566762,2019-12-31 17:10:00,006XX E 101ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,511,5.0,9.0,49.0,08B,1182268.0,1837800.0,2019,01/07/2020 03:52:21 PM,41.710138834,-87.60810864700001,"(41.710138834, -87.608108647)"
11939275,JD100687,2019-12-31 23:00:00,036XX E 106TH ST,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,OTHER,False,False,432,4.0,10.0,52.0,04B,1201930.0,1835277.0,2019,01/07/2020 03:52:21 PM,41.702738531,-87.536190123,"(41.702738531, -87.536190123)"
11937298,JC566169,2019-12-31 06:10:00,103XX S FOREST AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,512,5.0,9.0,49.0,14,1180073.0,1836491.0,2019,01/07/2020 03:52:21 PM,41.706597214,-87.616186967,"(41.706597214, -87.616186967)"
11937192,JC566077,2019-12-31 02:20:00,032XX W THOMAS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1121,11.0,26.0,23.0,14,1154567.0,1907133.0,2019,01/07/2020 03:52:21 PM,41.900993603,-87.70770674399999,"(41.900993603, -87.707706744)"
11937620,JC566695,2019-12-31 14:00:00,030XX N BROADWAY,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1934,19.0,44.0,6.0,06,1171726.0,1920313.0,2019,01/07/2020 03:52:21 PM,41.936799488000005,-87.644291704,"(41.936799488, -87.644291704)"
11937712,JC566735,2019-12-31 17:06:00,019XX W GRACE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,1922,19.0,47.0,5.0,03,1162830.0,1925248.0,2019,01/07/2020 03:52:21 PM,41.950532948,-87.676846669,"(41.950532948, -87.676846669)"
11937375,JC566342,2019-12-31 00:23:00,050XX W BERWYN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1621,16.0,39.0,12.0,26,1142133.0,1935065.0,2019,01/07/2020 03:52:21 PM,41.977881445,-87.752683352,"(41.977881445, -87.752683352)"
11937359,JC566305,2019-12-31 02:00:00,015XX E 82ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,411,4.0,8.0,45.0,08A,1187784.0,1850915.0,2019,01/07/2020 03:52:21 PM,41.745998523000004,-87.587492215,"(41.745998523, -87.587492215)"
11937654,JC566589,2019-12-31 14:30:00,017XX W CERMAK RD,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,False,1234,12.0,25.0,31.0,08A,1164904.0,1889451.0,2019,01/07/2020 03:52:21 PM,41.852259585,-87.670239925,"(41.852259585, -87.670239925)"
11937902,JC566772,2019-12-31 15:45:00,082XX S COTTAGE GROVE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,631,6.0,8.0,44.0,04B,1182989.0,1850634.0,2019,01/07/2020 03:52:21 PM,41.745340135999996,-87.605070606,"(41.745340136, -87.605070606)"
11939558,JD101635,2019-12-31 17:30:00,032XX W DOUGLAS BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,False,False,1022,10.0,24.0,29.0,26,1154806.0,1893269.0,2019,01/07/2020 03:52:21 PM,41.862944606,-87.707200407,"(41.862944606, -87.707200407)"
11938323,JC566529,2019-12-31 13:35:00,045XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,221,2.0,3.0,38.0,08B,1180373.0,1875066.0,2019,01/07/2020 03:52:21 PM,41.812444289,-87.61390702799999,"(41.812444289, -87.613907028)"
11937448,JC566251,2019-12-31 10:06:00,024XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,False,422,4.0,7.0,46.0,08B,1193792.0,1853060.0,2019,01/07/2020 03:52:21 PM,41.751739567,-87.565407903,"(41.751739567, -87.565407903)"
11937483,JC566376,2019-12-31 11:00:00,0000X E PEARSON ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1833,18.0,42.0,8.0,08B,1176656.0,1906047.0,2019,01/07/2020 03:52:21 PM,41.897542869,-87.62660554799999,"(41.897542869, -87.626605548)"
11937869,JC566878,2019-12-31 19:00:00,054XX S LOOMIS BLVD,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,True,False,934,9.0,20.0,61.0,26,1167924.0,1868595.0,2019,01/07/2020 03:52:21 PM,41.79496405,-87.659755816,"(41.79496405, -87.659755816)"
11937779,JC566634,2019-12-31 15:00:00,027XX W 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,835,8.0,18.0,70.0,14,1159123.0,1852139.0,2019,01/07/2020 03:52:21 PM,41.749991096,-87.69247889799999,"(41.749991096, -87.692478898)"
11937977,JC567025,2019-12-31 22:50:00,031XX W MADISON ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,1124,11.0,28.0,27.0,08B,1155522.0,1899851.0,2019,01/07/2020 03:52:21 PM,41.880991939,-87.704394994,"(41.880991939, -87.704394994)"
11938007,JC567034,2019-12-31 23:12:00,030XX W 21ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1022,10.0,24.0,30.0,08B,1156456.0,1889560.0,2019,01/07/2020 03:52:21 PM,41.852733523000005,-87.701243634,"(41.852733523, -87.701243634)"
11937512,JC566438,2019-12-31 12:35:00,083XX S BALTIMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,423,4.0,7.0,46.0,14,1196937.0,1850124.0,2019,01/07/2020 03:52:21 PM,41.743605355999996,-87.553980638,"(41.743605356, -87.553980638)"
11938234,JC566982,2019-12-31 21:46:00,013XX E 71ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3.0,8.0,43.0,08B,1186280.0,1857861.0,2019,01/07/2020 03:52:21 PM,41.765094654,-87.59278402700001,"(41.765094654, -87.592784027)"
11937423,JC566381,2019-12-31 00:01:00,071XX S ASHLAND AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,734,7.0,17.0,67.0,06,1166911.0,1857552.0,2019,01/07/2020 03:52:21 PM,41.764682386,-87.66378579200001,"(41.764682386, -87.663785792)"
11937955,JC567056,2019-12-31 23:12:00,080XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,422,4.0,7.0,46.0,08B,1194583.0,1851989.0,2019,01/07/2020 03:52:21 PM,41.748781248,-87.56254447299999,"(41.748781248, -87.562544473)"
11937749,JC566676,2019-12-31 14:00:00,081XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,613,6.0,21.0,71.0,08A,1170071.0,1850731.0,2019,01/07/2020 03:52:21 PM,41.745896584,-87.65240140899999,"(41.745896584, -87.652401409)"
11937545,JC566532,2019-12-31 13:40:00,043XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,221,2.0,4.0,38.0,08B,1180986.0,1876332.0,2019,01/09/2020 03:55:23 PM,41.815904189,-87.611619568,"(41.815904189, -87.611619568)"
11937767,JC566598,2019-12-31 15:00:00,016XX W 47TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,True,True,931,9.0,20.0,61.0,04A,1166016.0,1873545.0,2019,01/07/2020 03:52:21 PM,41.808588241,-87.66661166200001,"(41.808588241, -87.666611662)"
11938293,JC566613,2019-12-31 14:45:00,0000X W 110TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,True,513,5.0,34.0,49.0,08A,1177866.0,1832024.0,2019,01/07/2020 03:52:21 PM,41.694389287,-87.624403532,"(41.694389287, -87.624403532)"
11937797,JC566830,2019-12-31 18:00:00,044XX S CHRISTIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,821,8.0,14.0,58.0,08A,1154761.0,1875079.0,2019,01/07/2020 03:52:21 PM,41.813029926,-87.707851849,"(41.813029926, -87.707851849)"
11937461,JC566408,2019-12-31 11:52:00,043XX S STATE ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,215,2.0,3.0,38.0,08A,1176999.0,1876167.0,2019,01/07/2020 03:52:21 PM,41.815542373,-87.626249524,"(41.815542373, -87.626249524)"
11940126,JD102384,2019-12-31 23:00:00,046XX S LAKE PARK AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,False,222,2.0,4.0,39.0,02,1185665.0,1874739.0,2019,10/24/2020 03:49:12 PM,41.811423767,-87.59450654700001,"(41.811423767, -87.594506547)"
11938701,JD100767,2019-12-31 05:30:00,133XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,533,5.0,9.0,54.0,06,1179944.0,1817102.0,2019,01/08/2020 03:47:27 PM,41.653393899,-87.61724946700001,"(41.653393899, -87.617249467)"
11940756,JD103256,2019-12-31 18:00:00,041XX W NEWPORT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1731,17.0,30.0,16.0,11,1148460.0,1922743.0,2019,01/08/2020 03:47:27 PM,41.943948916,-87.729734819,"(41.943948916, -87.729734819)"
11942017,JC566029,2019-12-31 00:15:00,065XX S HARVARD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,722,7.0,20.0,68.0,03,1175189.0,1861676.0,2019,01/08/2020 03:47:27 PM,41.775818284,-87.63332172700001,"(41.775818284, -87.633321727)"
11940163,JD102455,2019-12-31 14:30:00,003XX W 64TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,True,False,722,7.0,20.0,68.0,18,1175044.0,1862506.0,2019,01/08/2020 03:47:27 PM,41.778099133000005,-87.633828531,"(41.778099133, -87.633828531)"
11941890,JC566703,2019-12-31 16:04:00,081XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631,6.0,8.0,44.0,08B,1184311.0,1851202.0,2019,01/08/2020 03:47:27 PM,41.746867983,-87.60020889399999,"(41.746867983, -87.600208894)"
11945125,JC566996,2019-12-31 22:00:00,066XX S LOWE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,723,7.0,6.0,68.0,03,1173179.0,1860959.0,2019,01/15/2020 03:48:30 PM,41.773895414,-87.640711342,"(41.773895414, -87.640711342)"
11940007,JC566754,2019-12-31 15:45:00,127XX S LOWE AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,False,False,523,5.0,9.0,53.0,04B,1174301.0,1820357.0,2019,01/08/2020 03:47:27 PM,41.662452951999995,-87.637800755,"(41.662452952, -87.637800755)"
11942267,JD104902,2019-12-31 23:00:00,046XX S ST LOUIS AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,821,8.0,14.0,58.0,08B,1153904.0,1873687.0,2019,01/08/2020 03:47:27 PM,41.809227162,-87.711032355,"(41.809227162, -87.711032355)"
11940318,JD102652,2019-12-31 13:30:00,026XX S INDIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,133,1.0,4.0,35.0,26,1178033.0,1887015.0,2019,01/08/2020 03:47:27 PM,41.84528672,-87.622127226,"(41.84528672, -87.622127226)"
11941290,JD102721,2019-12-31 10:00:00,049XX W OHIO ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1532,15.0,37.0,25.0,26,1143256.0,1903538.0,2019,01/08/2020 03:47:27 PM,41.891347345999996,-87.74934324,"(41.891347346, -87.74934324)"
11941082,JC567002,2019-12-31 03:00:00,022XX W 111TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2212,22.0,19.0,75.0,05,1163209.0,1830971.0,2019,01/08/2020 03:47:27 PM,41.691818181,-87.678096311,"(41.691818181, -87.678096311)"
11942542,JD101973,2019-12-31 05:30:00,059XX W SUPERIOR ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1511,15.0,29.0,25.0,26,1136628.0,1904394.0,2019,01/08/2020 03:47:27 PM,41.893817529,-87.77366461,"(41.893817529, -87.77366461)"
11940078,JD100016,2019-12-31 23:54:00,063XX S MAY ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,724,7.0,16.0,68.0,04B,1169736.0,1862855.0,2019,01/08/2020 03:47:27 PM,41.779173666999995,-87.65327770299999,"(41.779173667, -87.653277703)"
11940864,JC566870,2019-12-31 19:14:00,069XX N GLENWOOD AVE,0460,BATTERY,SIMPLE,STREET,False,False,2431,24.0,49.0,1.0,08B,1165700.0,1945849.0,2019,01/08/2020 03:47:27 PM,42.007001943,-87.665706585,"(42.007001943, -87.665706585)"
11941010,JD103448,2019-12-31 20:30:00,072XX S PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,733,7.0,6.0,68.0,14,1171557.0,1856888.0,2019,01/08/2020 03:47:27 PM,41.762759786,-87.646776375,"(41.762759786, -87.646776375)"
11941829,JD104471,2019-12-31 09:00:00,041XX S WESTERN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,921,9.0,12.0,58.0,04B,1161059.0,1877059.0,2019,01/08/2020 03:47:27 PM,41.818335171,-87.684695624,"(41.818335171, -87.684695624)"
11940596,JD103011,2019-12-31 16:00:00,037XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2523,25.0,30.0,21.0,06,1150808.0,1918355.0,2019,01/08/2020 03:47:27 PM,41.931862192,-87.72121974,"(41.931862192, -87.72121974)"
11940410,JD102799,2019-12-31 00:01:00,004XX W WEBSTER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1812,18.0,43.0,7.0,11,1172805.0,1914906.0,2019,01/08/2020 03:47:27 PM,41.921938591,-87.640486845,"(41.921938591, -87.640486845)"
11941675,JD104338,2019-12-31 10:00:00,039XX W 31ST ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1031,10.0,22.0,30.0,11,1150720.0,1883754.0,2019,01/08/2020 03:47:27 PM,41.836915061,-87.72244827799999,"(41.836915061, -87.722448278)"
11941857,JD104008,2019-12-31 10:13:00,031XX S GREEN ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,913,9.0,11.0,60.0,06,1171218.0,1884147.0,2019,01/08/2020 03:47:27 PM,41.837568823000005,-87.647221386,"(41.837568823, -87.647221386)"
