ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11710840,JC291844,2019-06-04 13:57:00,029XX W 40TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,921,9.0,12.0,58.0,06,1157470.0,1877979.0,2019,06/30/2019 03:56:27 PM,41.820933357,-87.697836403,"(41.820933357, -87.697836403)"
11698759,JC277309,2019-05-24 20:40:00,045XX S TROY ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,False,922,9.0,14.0,58.0,08A,1156129.0,1874386.0,2019,06/30/2019 03:56:27 PM,41.81110081,-87.70285258700001,"(41.81110081, -87.702852587)"
11711143,JC292328,2019-06-03 20:30:00,007XX E 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,221,2.0,4.0,38.0,14,1181804.0,1874006.0,2019,06/30/2019 03:56:27 PM,41.809502570999996,-87.60869096399999,"(41.809502571, -87.608690964)"
11697732,JC276056,2019-05-24 00:00:00,003XX W 59TH ST,2027,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,True,False,711,7.0,20.0,68.0,18,1174861.0,1865824.0,2019,06/30/2019 03:56:27 PM,41.787208166,-87.634400539,"(41.787208166, -87.634400539)"
11698143,JC276405,2019-05-24 09:46:00,006XX E 75TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GROCERY FOOD STORE,False,False,323,3.0,6.0,69.0,07,1182008.0,1855432.0,2019,06/30/2019 03:56:27 PM,41.75852909,-87.608517015,"(41.75852909, -87.608517015)"
11711511,JC292638,2019-06-05 00:11:00,064XX S CALIFORNIA AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,False,True,825,8.0,17.0,66.0,04B,1158822.0,1861721.0,2019,06/30/2019 03:56:27 PM,41.776291692,-87.693320649,"(41.776291692, -87.693320649)"
11698365,JC276777,2019-05-24 13:30:00,037XX W POLK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),False,False,1133,11.0,24.0,27.0,07,1151703.0,1896118.0,2019,06/30/2019 03:56:27 PM,41.870824121999995,-87.71851637700001,"(41.870824122, -87.718516377)"
11711660,JC292800,2019-06-05 07:00:00,014XX W SUPERIOR ST,0560,ASSAULT,SIMPLE,STREET,False,False,1215,12.0,27.0,24.0,08A,1166316.0,1905110.0,2019,06/30/2019 03:56:27 PM,41.895199124,-87.66460972799999,"(41.895199124, -87.664609728)"
11698435,JC276883,2019-05-24 15:58:00,040XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,True,False,1115,11.0,28.0,26.0,18,1149536.0,1899031.0,2019,06/30/2019 03:56:27 PM,41.878860042,-87.726396631,"(41.878860042, -87.726396631)"
11711849,JC291260,2019-06-04 02:00:00,019XX S DRAKE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,False,1024,10.0,24.0,29.0,04B,1153060.0,1890094.0,2019,06/30/2019 03:56:27 PM,41.854266804,-87.71369394799999,"(41.854266804, -87.713693948)"
